ampicillin,culture_id,ODf,ODi,ff,fi,replicate,dilution
150.0,3,1.21932390033,0.0142401998475,0.950638548367,0.198556639753,1,100.0
150.0,4,1.32990088307,0.0167689770446,0.952359045782,0.253705382672,1,100.0
150.0,5,1.35401307807,0.0143032118762,0.87835180662,0.322714483237,1,100.0
150.0,6,1.23826918844,0.0166497644173,0.88023382703,0.362866105724,1,100.0
150.0,7,1.30806051808,0.0139281999927,0.670130838813,0.390559000603,1,100.0
150.0,8,1.26318043243,0.0132790511392,0.65289741485,0.464631638595,1,100.0
150.0,9,1.30806051808,0.0134795662699,0.54465174175,0.499723578989,1,100.0
150.0,10,1.37843144293,0.0129429014803,0.611704849503,0.555756488841,1,100.0
150.0,11,1.45573451806,0.0160645406611,0.619320686412,0.606773802755,1,100.0
150.0,12,1.36821941779,0.012689752987,0.55483047642,0.630220047715,1,100.0
150.0,13,1.41773936116,0.0145786753308,0.624485846607,0.691046385802,1,100.0
150.0,14,1.31201308864,0.0142821849175,0.614317797811,0.713936131873,1,100.0
150.0,15,1.50321621183,0.015541424486,0.659205885036,0.767185343154,1,100.0
150.0,16,1.37434012317,0.0178511943011,0.705281752975,0.79771659422,1,100.0
150.0,17,1.35401307807,0.0153849990425,0.751440788934,0.822959445815,1,100.0
150.0,18,1.43032118762,0.0160414981218,0.77647330384,0.868081763699,1,100.0
150.0,19,1.47071554661,0.0146428081022,0.80536421485,0.876548325035,1,100.0
150.0,20,1.4408692922,0.0145360386629,0.857161772494,0.91072145222,1,100.0
150.0,21,1.40939697717,0.0148148818649,0.899021381965,0.93315534308,1,100.0
150.0,22,1.46856824125,0.0161801693338,0.945355490725,0.971173738977,1,100.0
150.0,23,1.47501736377,0.0114898736633,0.979973916861,0.994749090901,1,100.0
200.0,0,1.54518827769,0.0146428081022,,-0.000616536372251,1,100.0
200.0,1,1.58581450644,0.0163432264486,0.972098740706,0.0692278424038,1,100.0
200.0,2,1.45573451806,0.0147501736377,0.973908899061,0.125855255527,1,100.0
200.0,3,1.40939697717,0.0142401998475,0.946329603403,0.198556639753,1,100.0
200.0,4,1.10407783488,0.0167689770446,0.975630790681,0.253705382672,1,100.0
200.0,5,1.23826918844,0.0143032118762,0.960062390124,0.322714483237,1,100.0
200.0,6,1.43664310506,0.0166497644173,0.947761768226,0.362866105724,1,100.0
200.0,7,1.46428081022,0.0139281999927,0.916433106875,0.390559000603,1,100.0
200.0,8,1.18013612896,0.0132790511392,0.889637032259,0.464631638595,1,100.0
200.0,9,1.50103232865,0.0134795662699,0.824943867321,0.499723578989,1,100.0
200.0,10,1.29233097698,0.0129429014803,0.827257543733,0.555756488841,1,100.0
200.0,11,1.30017966537,0.0160645406611,0.801792373082,0.606773802755,1,100.0
200.0,12,1.525192541,0.012689752987,0.717603677764,0.630220047715,1,100.0
200.0,13,1.49014995947,0.0145786753308,0.796067259758,0.691046385802,1,100.0
200.0,14,1.4408692922,0.0142821849175,0.77053601975,0.713936131873,1,100.0
200.0,15,1.45573451806,0.015541424486,0.738355320353,0.767185343154,1,100.0
200.0,16,1.53849990425,0.0178511943011,0.803158662222,0.79771659422,1,100.0
200.0,17,1.57671199536,0.0153849990425,0.797182533168,0.822959445815,1,100.0
200.0,18,1.47932882543,0.0160414981218,0.826155602034,0.868081763699,1,100.0
200.0,19,1.18568572769,0.0146428081022,0.872349312957,0.876548325035,1,100.0
200.0,20,1.51857323258,0.0145360386629,0.89491566158,0.91072145222,1,100.0
200.0,21,1.62266161748,0.0148148818649,0.922575759693,0.93315534308,1,100.0
200.0,22,1.67689770446,0.0161801693338,0.951989077105,0.971173738977,1,100.0
200.0,23,1.29233097698,0.0114898736633,0.98989822789,0.994749090901,1,100.0
0.0,0,1.97650213059,0.0158353483627,-0.000278952778706,-6.40859372327e-05,2,100.0
0.0,1,1.56765236636,0.0148148818649,0.0131895078661,0.0285356145312,2,100.0
0.0,2,1.55863521728,0.0143453348922,0.0251845527872,0.0616913065913,2,100.0
0.0,3,1.5518999942,0.0130806051808,0.0381849463709,0.0967523303702,2,100.0
0.0,4,1.6110708735,0.0153849990425,0.056331573542,0.126574657431,2,100.0
0.0,5,1.43875503769,0.0140731702356,0.0664028762184,0.167812688365,2,100.0
0.0,6,1.55863521728,0.0147932882543,0.086517854976,0.204477520184,2,100.0
0.0,7,1.31399242455,0.0146428081022,0.1122328096,0.235163936704,2,100.0
0.0,8,1.5880968822,0.0142821849175,0.134902991227,0.286831894388,2,100.0
0.0,9,1.70338755161,0.0150321621183,0.14066497015,0.300681834666,2,100.0
0.0,10,1.43875503769,0.0142401998475,0.168116740756,0.347083361525,2,100.0
0.0,11,1.83380253204,0.0141565036993,0.208891648654,0.3902848946,2,100.0
0.0,12,1.60645406611,0.0156539411218,0.219885150228,0.436960546504,2,100.0
0.0,13,1.39281999927,0.0166973608243,0.250405742904,0.493359610448,2,100.0
0.0,14,1.59725357014,0.0164840986037,0.30156460168,0.533592173252,2,100.0
0.0,15,1.29429014803,0.014408692922,0.331958628247,0.594294996047,2,100.0
0.0,16,1.51417298424,0.015699132755,0.380331098014,0.637204400295,2,100.0
0.0,17,1.4664233309,0.0147286525232,0.419266597193,0.665432626017,2,100.0
0.0,18,1.35199214098,0.0157217684587,0.485356540604,0.713751762466,2,100.0
0.0,19,1.5880968822,0.0153627560577,0.543103047861,0.764162524088,2,100.0
0.0,20,1.39901963266,0.0139075788829,0.620585539905,0.832611148811,2,100.0
0.0,21,1.48798085595,0.0165785899589,0.718143772784,0.869478797892,2,100.0
0.0,22,1.63666335953,0.0154742291481,0.85204438015,0.939045101233,2,100.0
0.0,23,1.49232151236,0.0159266977626,0.98849165416,0.99706964515,2,100.0
3.0,0,0.711912488512,0.0158353483627,,-6.40859372327e-05,2,100.0
3.0,1,1.32391977852,0.0148148818649,0.0150069303474,0.0285356145312,2,100.0
3.0,2,1.36618350409,0.0143453348922,0.028298219184,0.0616913065913,2,100.0
3.0,3,1.29233097698,0.0130806051808,0.041170518012,0.0967523303702,2,100.0
3.0,4,1.3159737998,0.0153849990425,0.0593379804859,0.126574657431,2,100.0
3.0,5,1.42821849175,0.0140731702356,0.0808213869439,0.167812688365,2,100.0
3.0,6,1.47071554661,0.0147932882543,0.0846559345711,0.204477520184,2,100.0
3.0,7,1.40109062652,0.0146428081022,0.108040182061,0.235163936704,2,100.0
3.0,8,1.43032118762,0.0142821849175,0.127582148009,0.286831894388,2,100.0
3.0,9,1.38048037154,0.0150321621183,0.153010313819,0.300681834666,2,100.0
3.0,10,1.5541424486,0.0142401998475,0.182956634523,0.347083361525,2,100.0
3.0,11,1.57671199536,0.0141565036993,0.192069109754,0.3902848946,2,100.0
3.0,12,1.66735478956,0.0156539411218,0.23652797384,0.436960546504,2,100.0
3.0,13,1.34997332544,0.0166973608243,0.253435466304,0.493359610448,2,100.0
3.0,14,1.35806133477,0.0164840986037,0.272990053971,0.533592173252,2,100.0
3.0,15,1.34997332544,0.014408692922,0.344563173637,0.594294996047,2,100.0
3.0,16,1.27478767961,0.015699132755,0.374479126159,0.637204400295,2,100.0
3.0,17,1.27091080771,0.0147286525232,0.417600172464,0.665432626017,2,100.0
3.0,18,1.51197662995,0.0157217684587,0.486312261892,0.713751762466,2,100.0
3.0,19,1.4664233309,0.0153627560577,0.561917692812,0.764162524088,2,100.0
3.0,20,1.31201308864,0.0139075788829,0.642181631822,0.832611148811,2,100.0
3.0,21,1.50321621183,0.0165785899589,0.731713152267,0.869478797892,2,100.0
3.0,22,1.35199214098,0.0154742291481,0.847333678755,0.939045101233,2,100.0
3.0,23,1.69854399582,0.0159266977626,0.994214981175,0.99706964515,2,100.0
15.0,0,0.278184419741,0.0158353483627,,-6.40859372327e-05,2,100.0
15.0,1,1.37025748915,0.0148148818649,0.892830073315,0.0285356145312,2,100.0
15.0,2,1.36618350409,0.0143453348922,0.746224412654,0.0616913065913,2,100.0
15.0,3,1.10941193026,0.0130806051808,0.217598551646,0.0967523303702,2,100.0
15.0,4,1.18753915853,0.0153849990425,0.073650947384,0.126574657431,2,100.0
15.0,5,1.28451419142,0.0140731702356,0.0694196186331,0.167812688365,2,100.0
15.0,6,1.36414974348,0.0147932882543,0.0850065756569,0.204477520184,2,100.0
15.0,7,1.27867238298,0.0146428081022,0.114475299317,0.235163936704,2,100.0
15.0,8,1.41565036993,0.0142821849175,0.115952410774,0.286831894388,2,100.0
15.0,9,1.40109062652,0.0150321621183,0.150059489868,0.300681834666,2,100.0
15.0,10,1.42821849175,0.0142401998475,0.178923719513,0.347083361525,2,100.0
15.0,11,1.57444308372,0.0141565036993,0.201221586881,0.3902848946,2,100.0
15.0,12,1.85992896586,0.0156539411218,0.23126717859,0.436960546504,2,100.0
15.0,13,1.33590064795,0.0166973608243,0.250431281552,0.493359610448,2,100.0
15.0,14,1.28841861256,0.0164840986037,0.301092024682,0.533592173252,2,100.0
15.0,15,1.41565036993,0.014408692922,0.347516784636,0.594294996047,2,100.0
15.0,16,1.47286525232,0.015699132755,0.389851712334,0.637204400295,2,100.0
15.0,17,1.45360386629,0.0147286525232,0.448770240277,0.665432626017,2,100.0
15.0,18,1.34191918995,0.0157217684587,0.50252788061,0.713751762466,2,100.0
15.0,19,1.28451419142,0.0153627560577,0.564993418082,0.764162524088,2,100.0
15.0,20,1.41773936116,0.0139075788829,0.649387133262,0.832611148811,2,100.0
15.0,21,1.4664233309,0.0165785899589,0.741779578049,0.869478797892,2,100.0
15.0,22,1.3866402881,0.0154742291481,0.849776369447,0.939045101233,2,100.0
15.0,23,1.44510478735,0.0159266977626,0.990962436303,0.99706964515,2,100.0
50.0,0,0.0090211259387,0.0158353483627,,-6.40859372327e-05,2,100.0
50.0,1,1.31795721859,0.0148148818649,0.975129214471,0.0285356145312,2,100.0
50.0,2,1.33189872558,0.0143453348922,0.964660645792,0.0616913065913,2,100.0
50.0,3,1.36211813141,0.0130806051808,0.906954701119,0.0967523303702,2,100.0
50.0,4,1.14173099026,0.0153849990425,0.889316207498,0.126574657431,2,100.0
50.0,5,1.19125138776,0.0140731702356,0.630921219463,0.167812688365,2,100.0
50.0,6,1.23256597906,0.0147932882543,0.369903247388,0.204477520184,2,100.0
50.0,7,1.18383408143,0.0146428081022,0.181850855563,0.235163936704,2,100.0
50.0,8,1.23066866172,0.0142821849175,0.171795592086,0.286831894388,2,100.0
50.0,9,1.32790511392,0.0150321621183,0.159471076103,0.300681834666,2,100.0
50.0,10,1.56313850674,0.0142401998475,0.183551554507,0.347083361525,2,100.0
50.0,11,1.52077713814,0.0141565036993,0.20487989885,0.3902848946,2,100.0
50.0,12,1.75250613531,0.0156539411218,0.223349494147,0.436960546504,2,100.0
50.0,13,1.36414974348,0.0166973608243,0.272004428316,0.493359610448,2,100.0
50.0,14,1.43032118762,0.0164840986037,0.291149331203,0.533592173252,2,100.0
50.0,15,1.41356364547,0.014408692922,0.347635927202,0.594294996047,2,100.0
50.0,16,1.47501736377,0.015699132755,0.381584826255,0.637204400295,2,100.0
50.0,17,1.35603614118,0.0147286525232,0.456321552645,0.665432626017,2,100.0
50.0,18,1.27672905039,0.0157217684587,0.46221251252,0.713751762466,2,100.0
50.0,19,1.39075788829,0.0153627560577,0.550434194737,0.764162524088,2,100.0
50.0,20,1.32790511392,0.0139075788829,0.656527197417,0.832611148811,2,100.0
50.0,21,1.40523931714,0.0165785899589,0.706016741958,0.869478797892,2,100.0
50.0,22,1.41983062407,0.0154742291481,0.849285855989,0.939045101233,2,100.0
50.0,23,1.67450753253,0.0159266977626,0.986573558308,0.99706964515,2,100.0
100.0,0,0.00500651128868,0.0158353483627,,-6.40859372327e-05,2,100.0
100.0,1,1.39695086668,0.0148148818649,0.984044679179,0.0285356145312,2,100.0
100.0,2,1.27478767961,0.0143453348922,0.981042430051,0.0616913065913,2,100.0
100.0,3,1.24208074633,0.0130806051808,0.979321240475,0.0967523303702,2,100.0
100.0,4,1.27672905039,0.0153849990425,0.982362336409,0.126574657431,2,100.0
100.0,5,1.25356095799,0.0140731702356,0.972859219031,0.167812688365,2,100.0
100.0,6,1.28451419142,0.0147932882543,0.959413863574,0.204477520184,2,100.0
100.0,7,1.19683320242,0.0146428081022,0.942001448314,0.235163936704,2,100.0
100.0,8,1.22877321443,0.0142821849175,0.917163389068,0.286831894388,2,100.0
100.0,9,1.36821941779,0.0150321621183,0.820736469223,0.300681834666,2,100.0
100.0,10,1.25164282379,0.0142401998475,0.841408721167,0.347083361525,2,100.0
100.0,11,1.52077713814,0.0141565036993,0.702510663931,0.3902848946,2,100.0
100.0,12,1.45573451806,0.0156539411218,0.363948648987,0.436960546504,2,100.0
100.0,13,1.32391977852,0.0166973608243,0.40439414001,0.493359610448,2,100.0
100.0,14,1.27867238298,0.0164840986037,0.431571367762,0.533592173252,2,100.0
100.0,15,1.34997332544,0.014408692922,0.440938374606,0.594294996047,2,100.0
100.0,16,1.47501736377,0.015699132755,0.430550082923,0.637204400295,2,100.0
100.0,17,1.35401307807,0.0147286525232,0.470208735323,0.665432626017,2,100.0
100.0,18,1.34795662699,0.0157217684587,0.537040711832,0.713751762466,2,100.0
100.0,19,1.36618350409,0.0153627560577,0.586759616895,0.764162524088,2,100.0
100.0,20,1.25164282379,0.0139075788829,0.657685008357,0.832611148811,2,100.0
100.0,21,1.51417298424,0.0165785899589,0.746041620196,0.869478797892,2,100.0
100.0,22,1.57217684587,0.0154742291481,0.855604085231,0.939045101233,2,100.0
100.0,23,1.53849990425,0.0159266977626,0.990982419865,0.99706964515,2,100.0
125.0,0,0.00701277100038,0.0158353483627,,-6.40859372327e-05,2,100.0
125.0,1,1.32391977852,0.0148148818649,0.981710867627,0.0285356145312,2,100.0
125.0,2,1.25932686659,0.0143453348922,0.98529528327,0.0616913065913,2,100.0
125.0,3,1.25932686659,0.0130806051808,0.977783450068,0.0967523303702,2,100.0
125.0,4,1.26318043243,0.0153849990425,0.98887148178,0.126574657431,2,100.0
125.0,5,1.24781228548,0.0140731702356,0.97980397994,0.167812688365,2,100.0
125.0,6,1.28451419142,0.0147932882543,0.978146042109,0.204477520184,2,100.0
125.0,7,1.30806051808,0.0146428081022,0.962588477933,0.235163936704,2,100.0
125.0,8,1.29821448814,0.0142821849175,0.95342409139,0.286831894388,2,100.0
125.0,9,1.29037379984,0.0150321621183,0.903122116066,0.300681834666,2,100.0
125.0,10,1.24208074633,0.0142401998475,0.871416237986,0.347083361525,2,100.0
125.0,11,1.41983062407,0.0141565036993,0.824848076305,0.3902848946,2,100.0
125.0,12,1.64605481321,0.0156539411218,0.507586513837,0.436960546504,2,100.0
125.0,13,1.33389864576,0.0166973608243,0.541786849233,0.493359610448,2,100.0
125.0,14,1.35199214098,0.0164840986037,0.552773015163,0.533592173252,2,100.0
125.0,15,1.34594204121,0.014408692922,0.51458629384,0.594294996047,2,100.0
125.0,16,1.37434012317,0.015699132755,0.50707661299,0.637204400295,2,100.0
125.0,17,1.36821941779,0.0147286525232,0.506885310589,0.665432626017,2,100.0
125.0,18,1.30608727508,0.0157217684587,0.561706543663,0.713751762466,2,100.0
125.0,19,1.43032118762,0.0153627560577,0.626956280381,0.764162524088,2,100.0
125.0,20,1.37229772275,0.0139075788829,0.691608573791,0.832611148811,2,100.0
125.0,21,1.40523931714,0.0165785899589,0.77768599782,0.869478797892,2,100.0
125.0,22,1.38048037154,0.0154742291481,0.874946305178,0.939045101233,2,100.0
125.0,23,1.51857323258,0.0159266977626,0.989495296386,0.99706964515,2,100.0
150.0,0,0.0282058404681,0.0158353483627,,-6.40859372327e-05,2,100.0
150.0,1,1.27091080771,0.0148148818649,0.985558228099,0.0285356145312,2,100.0
150.0,2,1.29429014803,0.0143453348922,0.987900831619,0.0616913065913,2,100.0
150.0,3,1.30411605472,0.0130806051808,0.986196485808,0.0967523303702,2,100.0
150.0,4,1.31399242455,0.0153849990425,0.98264239979,0.126574657431,2,100.0
150.0,5,1.36008866335,0.0140731702356,0.978370431483,0.167812688365,2,100.0
150.0,6,1.2554810073,0.0147932882543,0.980765252321,0.204477520184,2,100.0
150.0,7,1.26318043243,0.0146428081022,0.978284835594,0.235163936704,2,100.0
150.0,8,1.29233097698,0.0142821849175,0.966448360449,0.286831894388,2,100.0
150.0,9,1.29429014803,0.0150321621183,0.956146292402,0.300681834666,2,100.0
150.0,10,1.36211813141,0.0142401998475,0.943731362442,0.347083361525,2,100.0
150.0,11,1.51637184987,0.0141565036993,0.91680641357,0.3902848946,2,100.0
150.0,12,1.61569879132,0.0156539411218,0.682884484012,0.436960546504,2,100.0
150.0,13,1.25740297555,0.0166973608243,0.735238458962,0.493359610448,2,100.0
150.0,14,1.27091080771,0.0164840986037,0.703125768943,0.533592173252,2,100.0
150.0,15,1.25932686659,0.014408692922,0.678654787946,0.594294996047,2,100.0
150.0,16,1.26704173576,0.015699132755,0.600921768009,0.637204400295,2,100.0
150.0,17,1.24972660089,0.0147286525232,0.618488521788,0.665432626017,2,100.0
150.0,18,1.35401307807,0.0157217684587,0.652239272431,0.713751762466,2,100.0
150.0,19,1.34392956366,0.0153627560577,0.708494006585,0.764162524088,2,100.0
150.0,20,1.2689752987,0.0139075788829,0.731206995598,0.832611148811,2,100.0
150.0,21,1.35603614118,0.0165785899589,0.822158205032,0.869478797892,2,100.0
150.0,22,1.62498817306,0.0154742291481,0.888165899833,0.939045101233,2,100.0
150.0,23,1.45786753308,0.0159266977626,0.990683648115,0.99706964515,2,100.0
200.0,0,0.0785839654904,0.0158353483627,,-6.40859372327e-05,2,100.0
200.0,1,1.42192416361,0.0148148818649,0.982844304119,0.0285356145312,2,100.0
200.0,2,1.45573451806,0.0143453348922,0.987575622909,0.0616913065913,2,100.0
200.0,3,1.31399242455,0.0130806051808,0.98154670284,0.0967523303702,2,100.0
200.0,4,1.34392956366,0.0153849990425,0.983092402646,0.126574657431,2,100.0
200.0,5,1.30608727508,0.0140731702356,0.987104607489,0.167812688365,2,100.0
200.0,6,1.21179773734,0.0147932882543,0.987782025609,0.204477520184,2,100.0
200.0,7,1.29821448814,0.0146428081022,0.984691874398,0.235163936704,2,100.0
200.0,8,1.32591141383,0.0142821849175,0.982889314085,0.286831894388,2,100.0
200.0,9,1.44510478735,0.0150321621183,0.973105884252,0.300681834666,2,100.0
200.0,10,1.37638469502,0.0142401998475,0.979858121328,0.347083361525,2,100.0
200.0,11,1.50978278127,0.0141565036993,0.96086154056,0.3902848946,2,100.0
200.0,12,1.66973608243,0.0156539411218,0.905075954492,0.436960546504,2,100.0
200.0,13,1.36821941779,0.0166973608243,0.943248022543,0.493359610448,2,100.0
200.0,14,1.35401307807,0.0164840986037,0.92648009715,0.533592173252,2,100.0
200.0,15,1.50759143247,0.014408692922,0.898109199169,0.594294996047,2,100.0
200.0,16,1.31201308864,0.015699132755,0.88464235947,0.637204400295,2,100.0
200.0,17,1.43453348922,0.0147286525232,0.86849789799,0.665432626017,2,100.0
200.0,18,1.525192541,0.0157217684587,0.849166448852,0.713751762466,2,100.0
200.0,19,1.33590064795,0.0153627560577,0.855177176823,0.764162524088,2,100.0
200.0,20,1.40939697717,0.0139075788829,0.882562607066,0.832611148811,2,100.0
200.0,21,1.72043671584,0.0165785899589,0.914268145571,0.869478797892,2,100.0
200.0,22,2.05931056101,0.0154742291481,0.938863565234,0.939045101233,2,100.0
200.0,23,1.58353483627,0.0159266977626,0.991133676856,0.99706964515,2,100.0
0.0,0,2.17041921299,0.00719377518843,-0.000326007557774,-0.000378452263225,0,200.0
0.0,1,1.59038196999,0.00712009992375,0.027388977352,0.0473674563043,0,200.0
0.0,2,1.55863521728,0.00831300515836,0.0493216431399,0.0831943960594,0,200.0
0.0,3,1.40731702356,0.00697442161906,0.0868633886703,0.136097043386,0,200.0
0.0,4,1.46856824125,0.00787221541861,0.118836310353,0.190920772547,0,200.0
0.0,5,1.75998333929,0.00794048441102,0.140357754101,0.23461782605,0,200.0
0.0,6,1.61569879132,0.0086635395033,0.164987481177,0.265633547252,0,200.0
0.0,7,1.46214067388,0.00790628932642,0.194475265466,0.324992403666,0,200.0
0.0,8,1.38869798615,0.00716213092545,0.212920806135,0.361009958505,0,200.0
0.0,9,1.37229772275,0.00852906955955,0.270479322289,0.400654211988,0,200.0
0.0,10,1.55638752092,0.00787221541861,0.31320123209,0.449678260779,0,200.0
0.0,11,0.793249467394,0.00773711457407,0.328972665462,0.47439638615,0,200.0
0.0,12,1.23256597906,0.00861442348295,0.37677415452,0.542667434497,0,200.0
0.0,13,1.23826918844,0.00838448852228,0.426334071192,0.591551139321,0,200.0
0.0,14,1.37843144293,0.0078269705609,0.472324018663,0.617810288473,0,200.0
0.0,15,1.44298587371,0.00862667898733,0.518734113728,0.678747495291,0,200.0
0.0,16,1.49014995947,0.00804380542169,0.572590869607,0.714067570837,0,200.0
0.0,17,1.31795721859,0.00767026938507,0.604426066096,0.747356992702,0,200.0
0.0,18,1.47286525232,0.00748335994208,0.655230241416,0.801165508552,0,200.0
0.0,19,1.32391977852,0.00774830075816,0.733006094643,0.823349592323,0,200.0
0.0,20,1.60184831594,0.00843244105286,0.790759380293,0.873590378321,0,200.0
0.0,21,1.32391977852,0.00798626785069,0.851454276907,0.920827761832,0,200.0
0.0,22,1.41773936116,0.00837253766267,0.918233819221,0.951761571322,0,200.0
0.0,23,0.932621085077,0.00811330808738,0.990905660132,0.994172302108,0,200.0
3.0,0,0.910016846528,0.00719377518843,,-0.000378452263225,0,200.0
3.0,1,1.38458478945,0.00712009992375,0.0372183977701,0.0473674563043,0,200.0
3.0,2,1.36008866335,0.00831300515836,0.0598898505221,0.0831943960594,0,200.0
3.0,3,1.28256494951,0.00697442161906,0.0810364455754,0.136097043386,0,200.0
3.0,4,1.525192541,0.00787221541861,0.113117964856,0.190920772547,0,200.0
3.0,5,1.43453348922,0.00794048441102,0.148684935901,0.23461782605,0,200.0
3.0,6,1.47717188633,0.0086635395033,0.167565933589,0.265633547252,0,200.0
3.0,7,1.41773936116,0.00790628932642,0.206326408401,0.324992403666,0,200.0
3.0,8,1.40731702356,0.00716213092545,0.2144633167,0.361009958505,0,200.0
3.0,9,1.39901963266,0.00852906955955,0.250491585946,0.400654211988,0,200.0
3.0,10,1.46856824125,0.00787221541861,0.300539353565,0.449678260779,0,200.0
3.0,11,1.45147557253,0.00773711457407,0.339758001279,0.47439638615,0,200.0
3.0,12,1.33790473647,0.00861442348295,0.386980581056,0.542667434497,0,200.0
3.0,13,1.25356095799,0.00838448852228,0.435671433716,0.591551139321,0,200.0
3.0,14,1.23636623872,0.0078269705609,0.458798050624,0.617810288473,0,200.0
3.0,15,1.26125268426,0.00862667898733,0.511901656267,0.678747495291,0,200.0
3.0,16,1.32790511392,0.00804380542169,0.572591498225,0.714067570837,0,200.0
3.0,17,1.36618350409,0.00767026938507,0.619254930389,0.747356992702,0,200.0
3.0,18,1.30214685286,0.00748335994208,0.648848134054,0.801165508552,0,200.0
3.0,19,1.30411605472,0.00774830075816,0.728238901628,0.823349592323,0,200.0
3.0,20,1.41356364547,0.00843244105286,0.790895686265,0.873590378321,0,200.0
3.0,21,1.31201308864,0.00798626785069,0.852596586078,0.920827761832,0,200.0
3.0,22,1.36211813141,0.00837253766267,0.919025381837,0.951761571322,0,200.0
3.0,23,1.49232151236,0.00811330808738,0.993440873495,0.994172302108,0,200.0
5.0,0,0.0110315804845,0.00719377518843,,-0.000378452263225,0,200.0
5.0,1,1.30806051808,0.00712009992375,0.484440022131,0.0473674563043,0,200.0
5.0,2,1.24781228548,0.00831300515836,0.0717369493368,0.0831943960594,0,200.0
5.0,3,1.43664310506,0.00697442161906,0.0848364234027,0.136097043386,0,200.0
5.0,4,1.34795662699,0.00787221541861,0.110923618702,0.190920772547,0,200.0
5.0,5,1.39695086668,0.00794048441102,0.137468896184,0.23461782605,0,200.0
5.0,6,1.46214067388,0.0086635395033,0.172103227058,0.265633547252,0,200.0
5.0,7,1.44298587371,0.00790628932642,0.194668059842,0.324992403666,0,200.0
5.0,8,1.47071554661,0.00716213092545,0.226125751001,0.361009958505,0,200.0
5.0,9,1.45573451806,0.00852906955955,0.246065640255,0.400654211988,0,200.0
5.0,10,1.49667198842,0.00787221541861,0.295058403949,0.449678260779,0,200.0
5.0,11,1.39901963266,0.00773711457407,0.296774054958,0.47439638615,0,200.0
5.0,12,1.37229772275,0.00861442348295,0.371068143396,0.542667434497,0,200.0
5.0,13,1.28451419142,0.00838448852228,0.410009183575,0.591551139321,0,200.0
5.0,14,1.35199214098,0.0078269705609,0.473174713765,0.617810288473,0,200.0
5.0,15,1.52077713814,0.00862667898733,0.518876992135,0.678747495291,0,200.0
5.0,16,1.49667198842,0.00804380542169,0.568936634149,0.714067570837,0,200.0
5.0,17,1.24208074633,0.00767026938507,0.621177171995,0.747356992702,0,200.0
5.0,18,1.28841861256,0.00748335994208,0.676854110076,0.801165508552,0,200.0
5.0,19,1.30806051808,0.00774830075816,0.734565710225,0.823349592323,0,200.0
5.0,20,1.2728482667,0.00843244105286,0.791671471341,0.873590378321,0,200.0
5.0,21,1.4408692922,0.00798626785069,0.844477498279,0.920827761832,0,200.0
5.0,22,1.37229772275,0.00837253766267,0.92497880781,0.951761571322,0,200.0
5.0,23,1.21179773734,0.00811330808738,0.988845639809,0.994172302108,0,200.0
15.0,0,0.00300234243645,0.00719377518843,,-0.000378452263225,0,200.0
15.0,1,1.37434012317,0.00712009992375,0.943423766067,0.0473674563043,0,200.0
15.0,2,1.27091080771,0.00831300515836,0.885597102058,0.0831943960594,0,200.0
15.0,3,1.70338755161,0.00697442161906,0.418927378263,0.136097043386,0,200.0
15.0,4,1.34594204121,0.00787221541861,0.174345878045,0.190920772547,0,200.0
15.0,5,1.51197662995,0.00794048441102,0.150102477375,0.23461782605,0,200.0
15.0,6,1.26704173576,0.0086635395033,0.170674379521,0.265633547252,0,200.0
15.0,7,1.48581419627,0.00790628932642,0.204379744377,0.324992403666,0,200.0
15.0,8,1.38048037154,0.00716213092545,0.24360284644,0.361009958505,0,200.0
15.0,9,1.53849990425,0.00852906955955,0.247009711288,0.400654211988,0,200.0
15.0,10,1.35806133477,0.00787221541861,0.302930542636,0.449678260779,0,200.0
15.0,11,1.54295623423,0.00773711457407,0.303005350912,0.47439638615,0,200.0
15.0,12,1.0498082251,0.00861442348295,0.379560388603,0.542667434497,0,200.0
15.0,13,1.23256597906,0.00838448852228,0.419492375002,0.591551139321,0,200.0
15.0,14,1.2249879153,0.0078269705609,0.453692327416,0.617810288473,0,200.0
15.0,15,1.31201308864,0.00862667898733,0.519213865083,0.678747495291,0,200.0
15.0,16,1.36008866335,0.00804380542169,0.563253867868,0.714067570837,0,200.0
15.0,17,1.36414974348,0.00767026938507,0.618270013205,0.747356992702,0,200.0
15.0,18,1.33790473647,0.00748335994208,0.673332226959,0.801165508552,0,200.0
15.0,19,1.39695086668,0.00774830075816,0.728746109183,0.823349592323,0,200.0
15.0,20,1.47501736377,0.00843244105286,0.791101044014,0.873590378321,0,200.0
15.0,21,1.42611809247,0.00798626785069,0.862578470537,0.920827761832,0,200.0
15.0,22,1.33389864576,0.00837253766267,0.913731957758,0.951761571322,0,200.0
15.0,23,1.48364997495,0.00811330808738,0.991822145635,0.994172302108,0,200.0
25.0,0,0.00300234243645,0.00719377518843,,-0.000378452263225,0,200.0
25.0,1,1.47286525232,0.00712009992375,0.968964751811,0.0473674563043,0,200.0
25.0,2,1.29233097698,0.00831300515836,0.951361261858,0.0831943960594,0,200.0
25.0,3,1.26511011496,0.00697442161906,0.888585214052,0.136097043386,0,200.0
25.0,4,1.20992078986,0.00787221541861,0.466094573422,0.190920772547,0,200.0
25.0,5,1.32591141383,0.00794048441102,0.261677077503,0.23461782605,0,200.0
25.0,6,1.41147918285,0.0086635395033,0.222419236196,0.265633547252,0,200.0
