ODf,culture_id,ff,replicate,amp,dilution,day
1.3560361411775448,30,0.45674870620896835,1,100.0,100.0,6
1.4557345180562946,31,0.31617149284258517,1,100.0,100.0,6
1.5474229148134033,32,0.2675663495171944,1,100.0,100.0,6
1.9024838937666257,33,0.3052597584021273,1,100.0,100.0,6
1.7800658593794376,34,0.2078783929180152,1,100.0,100.0,6
1.354013078073713,35,0.42045862637930237,1,100.0,100.0,6
1.5676523663571995,36,0.26538830584025797,1,100.0,100.0,6
1.4557345180562946,37,0.2789767451265085,1,100.0,100.0,6
1.5789835871023483,38,0.2401157584714994,1,100.0,100.0,6
1.481488186488462,39,0.36148995054890365,1,100.0,100.0,6
1.7699983844590355,40,0.25524109267627915,1,100.0,100.0,6
1.5185732325784405,41,0.21042895919201332,1,100.0,100.0,6
1.5653941121796247,42,0.25030828005276234,1,100.0,100.0,6
1.5185732325784405,43,0.2708176602404663,1,100.0,100.0,6
1.594960307470882,44,0.3313727727446868,1,100.0,100.0,6
1.5699132755029914,45,,1,100.0,100.0,6
1.5903819699911408,46,0.8700989706234461,2,100.0,100.0,6
1.3845847894491108,47,0.8117823818057055,2,100.0,100.0,6
1.7179918472916522,48,0.7022106215266666,2,100.0,100.0,6
1.5384999042476315,49,0.6399145480318144,2,100.0,100.0,6
1.4750173637661552,50,0.4396089856591757,2,100.0,100.0,6
1.4514755725336224,51,0.3358092500566613,2,100.0,100.0,6
1.5163718498698626,52,0.2617616128846541,2,100.0,100.0,6
1.5474229148134033,53,0.2152127208634099,2,100.0,100.0,6
1.5699132755029914,54,0.377112155587148,2,100.0,100.0,6
1.6319847757698847,55,0.2969472081949365,2,100.0,100.0,6
1.7033875516141002,56,0.30024211864240863,2,100.0,100.0,6
1.5789835871023483,57,0.23899351287630197,2,100.0,100.0,6
1.7549953077625722,58,0.27310865318500593,2,100.0,100.0,6
1.527404049932943,59,0.21795002750964282,2,100.0,100.0,6
1.5185732325784405,60,0.2897252589644717,2,100.0,100.0,6
1.6626010316725781,61,0.25366304474803747,2,100.0,100.0,6
1.5903819699911408,62,0.3060078208076249,2,100.0,100.0,6
1.6133834402650602,63,0.2325775082555182,2,100.0,100.0,6
1.5835348362683437,64,0.31573435570362357,2,100.0,100.0,6
1.6296497453611145,65,0.3237835612330626,2,100.0,100.0,6
1.592669776255018,66,0.36185981214667395,2,100.0,100.0,6
1.639006926730505,67,0.2648690864992495,2,100.0,100.0,6
1.720436715842555,68,,2,100.0,100.0,6
1.6578589958858516,0,0.8425815298876469,0,100.0,100.0,7
1.5518999941994323,1,0.7051282478313483,0,100.0,100.0,7
1.3259114138339405,2,0.4752444409895569,0,100.0,100.0,7
1.3259114138339405,3,0.30988422526248094,0,100.0,100.0,7
1.4451047873484997,4,0.24965487417612572,0,100.0,100.0,7
1.0654067715684439,5,0.1573848017668057,0,100.0,100.0,7
1.2651101149644186,6,0.2512319184096434,0,100.0,100.0,7
1.2230980561329539,7,0.21833007741734684,0,100.0,100.0,7
1.447226038252987,8,0.25111663349782964,0,100.0,100.0,7
1.5586352172845068,9,0.26613946019409696,0,100.0,100.0,7
1.3239197785234826,10,0.20619826050335896,0,100.0,100.0,7
1.5032162118257573,11,0.26365986479068415,0,100.0,100.0,7
1.4858141962725808,12,0.24463474019238673,0,100.0,100.0,7
1.5812578652841773,13,0.2222650522001948,0,100.0,100.0,7
1.468568241251078,14,0.2152055495007615,0,100.0,100.0,7
1.468568241251078,15,0.21171623907754747,0,100.0,100.0,7
1.5032162118257573,16,0.2167015147158482,0,100.0,100.0,7
1.3845847894491108,17,0.24038219053913268,0,100.0,100.0,7
1.354013078073713,18,0.22614928558761832,0,100.0,100.0,7
1.403163853077204,19,0.25266266844368646,0,100.0,100.0,7
1.403163853077204,20,0.23657399345993083,0,100.0,100.0,7
1.5676523663571995,21,0.22932710270350273,0,100.0,100.0,7
1.7228846965892708,22,,0,100.0,100.0,7
1.5563875209171398,23,0.7283085096343804,1,100.0,100.0,7
1.5767119953612303,24,0.5806749863369257,1,100.0,100.0,7
1.3804803715390714,25,0.3552947325470442,1,100.0,100.0,7
1.4879808559462406,26,0.2761207522984629,1,100.0,100.0,7
1.501032328647183,27,0.21334144891284984,1,100.0,100.0,7
1.520777138139883,28,0.303832989099706,1,100.0,100.0,7
1.501032328647183,29,0.24226964840895157,1,100.0,100.0,7
1.492321512359806,30,0.3433050474607801,1,100.0,100.0,7
1.3845847894491108,31,0.24727542489648688,1,100.0,100.0,7
1.468568241251078,32,0.2742817150623805,1,100.0,100.0,7
1.6041498121839086,33,0.23496961225739907,1,100.0,100.0,7
1.5518999941994323,34,0.28679886010142436,1,100.0,100.0,7
1.4793288254323849,35,0.3040934841004326,1,100.0,100.0,7
1.5384999042476315,36,0.19802798056959034,1,100.0,100.0,7
1.599549570777821,37,0.22726034059941036,1,100.0,100.0,7
1.331898725579675,38,0.2392335329086493,1,100.0,100.0,7
1.5631385067421635,39,0.29110334878005095,1,100.0,100.0,7
1.2845141914196214,40,0.22745070917079369,1,100.0,100.0,7
1.501032328647183,41,0.1928869798684661,1,100.0,100.0,7
1.5812578652841773,42,0.18693820925246474,1,100.0,100.0,7
1.460002916598807,43,0.23272580107081092,1,100.0,100.0,7
1.545188277690448,44,0.24556169151237306,1,100.0,100.0,7
1.527404049932943,45,,1,100.0,100.0,7
1.4366431050554922,46,0.7889006018621298,2,100.0,100.0,7
1.4429858737129313,47,0.715819267488874,2,100.0,100.0,7
1.4135636454677651,48,0.5728336980065224,2,100.0,100.0,7
1.378431442934807,49,0.5105749932526258,2,100.0,100.0,7
1.4429858737129313,50,0.3400922430893082,2,100.0,100.0,7
1.477171886333912,51,0.26256748947683894,2,100.0,100.0,7
1.527404049932943,52,0.21231065081825815,2,100.0,100.0,7
1.5631385067421635,53,0.2089284364611346,2,100.0,100.0,7
1.41565036993277,54,0.23642415466679997,2,100.0,100.0,7
1.5835348362683437,55,0.2563165789774791,2,100.0,100.0,7
1.5972535701377262,56,0.2600285271118829,2,100.0,100.0,7
1.6961267849657014,57,0.26902600841979557,2,100.0,100.0,7
1.5474229148134033,58,0.2634836191669452,2,100.0,100.0,7
1.4966719884168855,59,0.2109405903422374,2,100.0,100.0,7
1.6531286245319483,60,0.22439950630970204,2,100.0,100.0,7
1.364149743476783,61,0.2172987288960921,2,100.0,100.0,7
1.460002916598807,62,0.17909131503888312,2,100.0,100.0,7
1.5541424485953406,63,0.16174759860746812,2,100.0,100.0,7
1.3379047364675192,64,0.19810138432299887,2,100.0,100.0,7
1.374340123168899,65,0.2104793131630706,2,100.0,100.0,7
1.5563875209171398,66,0.20336376441775555,2,100.0,100.0,7
1.4408692922013802,67,0.18502307798611564,2,100.0,100.0,7
1.6343226448566175,68,,2,100.0,100.0,7
1.5563875209171398,0,0.746137004449431,0,100.0,100.0,8
1.2287732144266645,1,0.5985554547802818,0,100.0,100.0,8
1.5119766299538204,2,0.40253101230278054,0,100.0,100.0,8
1.5903819699911408,3,0.23994227425609593,0,100.0,100.0,8
1.3804803715390714,4,0.23706438817959377,0,100.0,100.0,8
1.5362756057657516,5,0.1526097093072696,0,100.0,100.0,8
1.4642808102177682,6,0.20931461606938878,0,100.0,100.0,8
1.5429562342275187,7,0.24367063018904375,0,100.0,100.0,8
1.6087610843371178,8,0.17548691542999575,0,100.0,100.0,8
1.2574029755541711,9,0.1922877739631671,0,100.0,100.0,8
1.013896240641868,10,0.18889649042554177,0,100.0,100.0,8
1.267041735756529,11,0.26201361058384476,0,100.0,100.0,8
1.4858141962725808,12,0.29478525441078296,0,100.0,100.0,8
1.520777138139883,13,0.27098608418308306,0,100.0,100.0,8
1.498850922715449,14,0.2545753282469317,0,100.0,100.0,8
1.937766867948962,15,0.19706592199591824,0,100.0,100.0,8
1.8389995001740735,16,0.14139609248255292,0,100.0,100.0,8
1.4966719884168855,17,0.31812256339984857,0,100.0,100.0,8
1.6133834402650602,18,0.24294533043405359,0,100.0,100.0,8
1.6507677951122643,19,0.23365150840545995,0,100.0,100.0,8
1.813153975207099,20,0.27074836484358994,0,100.0,100.0,8
1.7649843423085043,21,0.2509472063417653,0,100.0,100.0,8
1.5563875209171398,22,,0,100.0,100.0,8
1.39695086668479,23,0.6018408341766224,1,100.0,100.0,8
1.4219241636103985,24,0.44214191294736266,1,100.0,100.0,8
1.4664233309004546,25,0.2597046470138734,1,100.0,100.0,8
1.3580613347706805,26,0.22649523418680603,1,100.0,100.0,8
1.545188277690448,27,0.2201349496253319,1,100.0,100.0,8
1.4642808102177682,28,0.24980607649918574,1,100.0,100.0,8
1.5251925409979932,29,0.19445239856394214,1,100.0,100.0,8
1.4836499749473357,30,0.22893724939183735,1,100.0,100.0,8
1.606454066111838,31,0.18462802429827405,1,100.0,100.0,8
1.5163718498698626,32,0.20794943413152975,1,100.0,100.0,8
1.5676523663571995,33,0.20574970151086375,1,100.0,100.0,8
1.5789835871023483,34,0.21168317662992023,1,100.0,100.0,8
1.5541424485953406,35,0.24082102064867328,1,100.0,100.0,8
1.6110708735000927,36,0.1760909466525555,1,100.0,100.0,8
1.7825909847359305,37,0.2153703195414466,1,100.0,100.0,8
1.549660151631123,38,0.16703525961385957,1,100.0,100.0,8
1.5251925409979932,39,0.19444953301962323,1,100.0,100.0,8
1.63666335953163,40,0.21443888220508844,1,100.0,100.0,8
1.6507677951122643,41,0.29875648368379504,1,100.0,100.0,8
1.7624822151477346,42,0.25913995515540755,1,100.0,100.0,8
1.5251925409979932,43,0.305794796764132,1,100.0,100.0,8
1.4387550376859133,44,0.32776887797608073,1,100.0,100.0,8
1.6888933289763435,45,,1,100.0,100.0,8
1.5721768458670988,46,0.6774298071055009,2,100.0,100.0,8
1.4514755725336224,47,0.5339378205559384,2,100.0,100.0,8
1.3600886633450897,48,0.4145482449780016,2,100.0,100.0,8
1.2982144881398365,49,0.3540142170113938,2,100.0,100.0,8
1.3041160547181214,50,0.19285856607728752,2,100.0,100.0,8
1.5384999042476315,51,0.21202447508658,2,100.0,100.0,8
1.5676523663571995,52,0.2319106071130604,2,100.0,100.0,8
1.5474229148134033,53,0.2189304515799625,2,100.0,100.0,8
1.5518999941994323,54,0.22618803546777888,2,100.0,100.0,8
1.6133834402650602,55,0.2425602671299405,2,100.0,100.0,8
1.5518999941994323,56,0.20950514306455897,2,100.0,100.0,8
1.6937126086069307,57,0.23904191352712206,2,100.0,100.0,8
1.3379047364675192,58,0.20690706095969016,2,100.0,100.0,8
1.7978117643453662,59,0.1575499096827793,2,100.0,100.0,8
1.9024838937666257,60,0.14507198958576756,2,100.0,100.0,8
1.599549570777821,61,0.16059606298837137,2,100.0,100.0,8
1.527404049932943,62,0.10643082024453956,2,100.0,100.0,8
2.139751242152211,63,0.1620209072375348,2,100.0,100.0,8
1.6531286245319483,64,0.1714137232720852,2,100.0,100.0,8
1.7253357974652404,65,0.17515543464658995,2,100.0,100.0,8
1.813153975207099,66,0.17281523444618166,2,100.0,100.0,8
2.3148195638625095,67,0.2584897358816998,2,100.0,100.0,8
1.7927247738931043,68,,2,100.0,100.0,8
