tazobactam,fraction #,ODf,ff,fi,replicate,dilution,ampicillin
41.0,3,1.5789835871,0.98336985795,0.151535886526,1,100.0,20.0
41.0,4,1.54295623423,0.977085781101,0.199246769256,1,100.0,20.0
41.0,5,1.67689770446,0.960316738014,0.254009711778,1,100.0,20.0
41.0,6,1.45360386629,0.965217573533,0.353239998953,1,100.0,20.0
41.0,7,1.54295623423,0.934495547771,0.443138313436,1,100.0,20.0
41.0,8,1.59496030747,0.903625148257,0.546140482954,1,100.0,20.0
41.0,9,1.88908404323,0.803078551413,0.637818786092,1,100.0,20.0
41.0,10,1.5789835871,0.779970463521,0.810194325602,1,100.0,20.0
41.0,11,1.68889332898,0.990190458535,0.993714476928,1,100.0,20.0
0.0,0,0.0100260904863,,0.000417685596839,2,100.0,20.0
0.0,1,0.967033565609,0.379365354397,0.0631195320643,2,100.0,20.0
0.0,2,1.40109062652,0.0765471431306,0.123847229628,2,100.0,20.0
0.0,3,1.39075788829,0.118210457768,0.17798889428,2,100.0,20.0
0.0,4,1.47932882543,0.163663721989,0.257630162739,2,100.0,20.0
0.0,5,1.40316385308,0.249742952614,0.368858147062,2,100.0,20.0
0.0,6,1.62033787318,0.317116630244,0.43835423839,2,100.0,20.0
0.0,7,1.33991091568,,0.50053000376,2,100.0,20.0
0.0,8,1.38869798615,0.515453273944,0.633220373653,2,100.0,20.0
0.0,9,1.77754404533,0.643284985749,0.739417509856,2,100.0,20.0
0.0,10,1.4664233309,0.798063331274,0.878008662941,2,100.0,20.0
0.0,11,1.40939697717,0.990578445912,0.992765554962,2,100.0,20.0
1.7,0,0.0130441390324,,0.000417685596839,2,100.0,20.0
1.7,1,1.13450189189,0.416277031033,0.0631195320643,2,100.0,20.0
1.7,2,1.48364997495,0.0859657682641,0.123847229628,2,100.0,20.0
1.7,3,1.29233097698,0.121629125045,0.17798889428,2,100.0,20.0
1.7,4,1.34392956366,0.181313411037,0.257630162739,2,100.0,20.0
1.7,5,1.42401998475,0.245122693337,0.368858147062,2,100.0,20.0
1.7,6,1.54742291481,0.323723138605,0.43835423839,2,100.0,20.0
1.7,7,1.57444308372,,0.50053000376,2,100.0,20.0
1.7,8,1.55638752092,0.521354375296,0.633220373653,2,100.0,20.0
1.7,9,1.32790511392,0.614532318133,0.739417509856,2,100.0,20.0
1.7,10,1.39075788829,0.803738966739,0.878008662941,2,100.0,20.0
1.7,11,1.20056343337,0.989062932325,0.992765554962,2,100.0,20.0
2.9,0,0.00801668629273,,0.000417685596839,2,100.0,20.0
2.9,1,1.27867238298,0.623540856775,0.0631195320643,2,100.0,20.0
2.9,2,1.40523931714,0.101614440542,0.123847229628,2,100.0,20.0
2.9,3,1.30608727508,0.119322642994,0.17798889428,2,100.0,20.0
2.9,4,1.42192416361,0.177271219313,0.257630162739,2,100.0,20.0
2.9,5,1.5699132755,0.253879657538,0.368858147062,2,100.0,20.0
2.9,6,1.50978278127,0.330155690187,0.43835423839,2,100.0,20.0
2.9,7,1.5518999942,,0.50053000376,2,100.0,20.0
2.9,8,1.32790511392,0.514966577166,0.633220373653,2,100.0,20.0
2.9,9,1.42192416361,0.645443002873,0.739417509856,2,100.0,20.0
2.9,10,1.65785899589,0.803536965919,0.878008662941,2,100.0,20.0
2.9,11,1.70338755161,0.991923742226,0.992765554962,2,100.0,20.0
4.9,0,0.0100260904863,,0.000417685596839,2,100.0,20.0
4.9,1,1.33590064795,0.819594124957,0.0631195320643,2,100.0,20.0
4.9,2,1.27672905039,0.40761200677,0.123847229628,2,100.0,20.0
4.9,3,1.40316385308,0.131986870349,0.17798889428,2,100.0,20.0
4.9,4,1.34191918995,0.176508015764,0.257630162739,2,100.0,20.0
4.9,5,1.28256494951,0.253892945492,0.368858147062,2,100.0,20.0
4.9,6,1.39488432381,0.324778659983,0.43835423839,2,100.0,20.0
4.9,7,1.45147557253,,0.50053000376,2,100.0,20.0
4.9,8,1.26318043243,0.512834364297,0.633220373653,2,100.0,20.0
4.9,9,1.40109062652,0.646213817695,0.739417509856,2,100.0,20.0
4.9,10,1.45786753308,0.808211220682,0.878008662941,2,100.0,20.0
4.9,11,1.57671199536,0.990296212301,0.992765554962,2,100.0,20.0
8.4,0,0.00801668629273,,0.000417685596839,2,100.0,20.0
8.4,1,1.31201308864,0.892946716519,0.0631195320643,2,100.0,20.0
8.4,2,1.33991091568,0.678396600319,0.123847229628,2,100.0,20.0
8.4,3,1.19869741345,0.245536482505,0.17798889428,2,100.0,20.0
8.4,4,1.29429014803,0.185030857996,0.257630162739,2,100.0,20.0
8.4,5,1.47717188633,0.256224802306,0.368858147062,2,100.0,20.0
8.4,6,1.71799184729,0.318103648855,0.43835423839,2,100.0,20.0
8.4,7,1.51197662995,,0.50053000376,2,100.0,20.0
8.4,8,1.28451419142,0.510540759731,0.633220373653,2,100.0,20.0
8.4,9,1.47071554661,,0.739417509856,2,100.0,20.0
8.4,10,1.42192416361,0.79102183991,0.878008662941,2,100.0,20.0
8.4,11,1.57444308372,0.992806047174,0.992765554962,2,100.0,20.0
14.2,0,0.00701277100038,,0.000417685596839,2,100.0,20.0
14.2,1,1.31003578787,0.912300014429,0.0631195320643,2,100.0,20.0
14.2,2,1.33590064795,0.854878969169,0.123847229628,2,100.0,20.0
14.2,3,1.2728482667,0.648585352189,0.17798889428,2,100.0,20.0
14.2,4,1.35199214098,0.347556848635,0.257630162739,2,100.0,20.0
14.2,5,1.36618350409,0.279004717494,0.368858147062,2,100.0,20.0
14.2,6,1.34594204121,0.317069854553,0.43835423839,2,100.0,20.0
14.2,7,1.29821448814,,0.50053000376,2,100.0,20.0
14.2,8,1.32391977852,0.522212789908,0.633220373653,2,100.0,20.0
14.2,9,1.40523931714,0.640811836586,0.739417509856,2,100.0,20.0
14.2,10,1.32391977852,0.793713139707,0.878008662941,2,100.0,20.0
14.2,11,1.52740404993,0.989551103864,0.992765554962,2,100.0,20.0
24.1,0,0.00801668629273,,0.000417685596839,2,100.0,20.0
24.1,1,1.44298587371,0.949226350619,0.0631195320643,2,100.0,20.0
24.1,2,1.19311019307,0.944046349649,0.123847229628,2,100.0,20.0
24.1,3,1.22687963351,0.87345957112,0.17798889428,2,100.0,20.0
24.1,4,1.18383408143,0.802169911225,0.257630162739,2,100.0,20.0
24.1,5,1.18013612896,0.619876928604,0.368858147062,2,100.0,20.0
24.1,6,1.48364997495,0.412441269358,0.43835423839,2,100.0,20.0
24.1,7,1.34594204121,,0.50053000376,2,100.0,20.0
24.1,8,1.45147557253,0.509450515699,0.633220373653,2,100.0,20.0
24.1,9,1.30806051808,0.640290556507,0.739417509856,2,100.0,20.0
24.1,10,1.49449552016,0.811792694854,0.878008662941,2,100.0,20.0
24.1,11,1.50103232865,0.990370240219,0.992765554962,2,100.0,20.0
41.0,0,0.0170755857819,,0.000417685596839,2,100.0,20.0
41.0,1,1.41983062407,0.974964835537,0.0631195320643,2,100.0,20.0
41.0,2,1.32591141383,0.964287174263,0.123847229628,2,100.0,20.0
41.0,3,1.41773936116,0.960208621142,0.17798889428,2,100.0,20.0
41.0,4,1.37638469502,0.941771137599,0.257630162739,2,100.0,20.0
41.0,5,1.0688903648,0.934410498507,0.368858147062,2,100.0,20.0
41.0,6,1.45573451806,0.821775786559,0.43835423839,2,100.0,20.0
41.0,7,1.36008866335,,0.50053000376,2,100.0,20.0
41.0,8,1.53849990425,0.835798409325,0.633220373653,2,100.0,20.0
41.0,9,1.66260103167,0.756247661677,0.739417509856,2,100.0,20.0
41.0,10,1.34392956366,0.841204560833,0.878008662941,2,100.0,20.0
41.0,11,1.81315397521,0.990899107327,0.992765554962,2,100.0,20.0
0.0,0,0.00300234243645,,-0.000121274661233,0,100.0,100.0
0.0,1,1.59725357014,0.984219499811,0.0580629825486,0,100.0,100.0
0.0,2,1.48364997495,0.975227578517,0.115312456098,0,100.0,100.0
0.0,3,1.37638469502,0.947948691391,0.198413361225,0,100.0,100.0
0.0,4,1.40731702356,0.801908180213,0.264396162462,0,100.0,100.0
0.0,5,1.57671199536,0.53253322305,0.3370479041,0,100.0,100.0
0.0,6,1.41773936116,0.412397426311,0.418670161771,0,100.0,100.0
0.0,7,1.51637184987,0.442898419348,0.498534234666,0,100.0,100.0
0.0,8,1.37843144293,0.51398185895,0.612826031436,0,100.0,100.0
0.0,9,1.55638752092,0.619889116351,0.726062333201,0,100.0,100.0
0.0,10,1.56313850674,0.7528337102,0.825805326019,0,100.0,100.0
0.0,11,1.735171562,0.986154455057,0.990643791637,0,100.0,100.0
1.7,0,0.00300234243645,,-0.000121274661233,0,100.0,100.0
1.7,1,1.38048037154,0.981618492528,0.0580629825486,0,100.0,100.0
1.7,2,1.4600029166,0.978985480403,0.115312456098,0,100.0,100.0
1.7,3,1.33389864576,0.920757257739,0.198413361225,0,100.0,100.0
1.7,4,1.28256494951,0.602242230285,0.264396162462,0,100.0,100.0
1.7,5,1.31994268516,0.367494460761,0.3370479041,0,100.0,100.0
1.7,6,1.33991091568,0.368838500623,0.418670161771,0,100.0,100.0
1.7,7,1.23826918844,0.400190697017,0.498534234666,0,100.0,100.0
1.7,8,1.52298357234,0.487964944688,0.612826031436,0,100.0,100.0
1.7,9,1.59496030747,0.613498025868,0.726062333201,0,100.0,100.0
1.7,10,1.61801693338,0.718251431248,0.825805326019,0,100.0,100.0
1.7,11,1.66973608243,0.985404415626,0.990643791637,0,100.0,100.0
2.9,0,0.00300234243645,,-0.000121274661233,0,100.0,100.0
2.9,1,1.41773936116,0.986672408626,0.0580629825486,0,100.0,100.0
2.9,2,1.30214685286,0.977787845218,0.115312456098,0,100.0,100.0
2.9,3,1.37025748915,0.955505070399,0.198413361225,0,100.0,100.0
2.9,4,1.2864654111,0.857722019245,0.264396162462,0,100.0,100.0
2.9,5,1.25932686659,0.548938587854,0.3370479041,0,100.0,100.0
2.9,6,1.45786753308,0.378754568546,0.418670161771,0,100.0,100.0
2.9,7,1.40523931714,0.432638568862,0.498534234666,0,100.0,100.0
2.9,8,1.44722603825,0.493753612406,0.612826031436,0,100.0,100.0
2.9,9,1.50540257788,0.601000826987,0.726062333201,0,100.0,100.0
2.9,10,1.45573451806,0.749323882621,0.825805326019,0,100.0,100.0
2.9,11,1.58581450644,0.984760719665,0.990643791637,0,100.0,100.0
4.9,0,0.00600937951447,,-0.000121274661233,0,100.0,100.0
4.9,1,1.34594204121,0.97723255192,0.0580629825486,0,100.0,100.0
4.9,2,1.31201308864,0.98239504072,0.115312456098,0,100.0,100.0
4.9,3,1.28061768136,0.969078781148,0.198413361225,0,100.0,100.0
4.9,4,1.29625131706,0.94216457834,0.264396162462,0,100.0,100.0
4.9,5,1.22877321443,0.743368116254,0.3370479041,0,100.0,100.0
4.9,6,1.36414974348,0.556551491435,0.418670161771,0,100.0,100.0
4.9,7,1.43032118762,0.454007044739,0.498534234666,0,100.0,100.0
4.9,8,1.37229772275,0.522994513865,0.612826031436,0,100.0,100.0
4.9,9,1.32591141383,0.622259222472,0.726062333201,0,100.0,100.0
4.9,10,1.54295623423,0.757440562884,0.825805326019,0,100.0,100.0
4.9,11,1.67212032764,0.987560562367,0.990643791637,0,100.0,100.0
8.4,0,0.00300234243645,,-0.000121274661233,0,100.0,100.0
8.4,1,1.38048037154,0.985357664356,0.0580629825486,0,100.0,100.0
8.4,2,1.42821849175,0.98374550126,0.115312456098,0,100.0,100.0
8.4,3,1.37638469502,0.973759808522,0.198413361225,0,100.0,100.0
8.4,4,1.28451419142,0.97192030726,0.264396162462,0,100.0,100.0
8.4,5,1.33389864576,0.859170500184,0.3370479041,0,100.0,100.0
8.4,6,1.34191918995,0.760187748944,0.418670161771,0,100.0,100.0
8.4,7,1.37025748915,,0.498534234666,0,100.0,100.0
8.4,8,1.25356095799,0.583976818127,0.612826031436,0,100.0,100.0
8.4,9,1.35806133477,0.649473649461,0.726062333201,0,100.0,100.0
8.4,10,1.43875503769,0.763482366773,0.825805326019,0,100.0,100.0
8.4,11,1.69371260861,0.98749705624,0.990643791637,0,100.0,100.0
14.2,0,0.00500651128868,,-0.000121274661233,0,100.0,100.0
14.2,1,1.37434012317,0.986200254161,0.0580629825486,0,100.0,100.0
14.2,2,1.35401307807,0.98646106581,0.115312456098,0,100.0,100.0
14.2,3,1.30608727508,0.981447506787,0.198413361225,0,100.0,100.0
14.2,4,1.30806051808,0.985468768187,0.264396162462,0,100.0,100.0
14.2,5,1.30017966537,0.970825108862,0.3370479041,0,100.0,100.0
14.2,6,1.24972660089,0.953690473173,0.418670161771,0,100.0,100.0
14.2,7,1.2689752987,0.876060697271,0.498534234666,0,100.0,100.0
14.2,8,1.39281999927,0.808424243037,0.612826031436,0,100.0,100.0
14.2,9,1.46214067388,0.744763781878,0.726062333201,0,100.0,100.0
14.2,10,1.42401998475,0.77823973171,0.825805326019,0,100.0,100.0
14.2,11,1.70096424882,0.989857273356,0.990643791637,0,100.0,100.0
24.1,0,0.00400416577755,,-0.000121274661233,0,100.0,100.0
24.1,1,1.36211813141,0.988953633946,0.0580629825486,0,100.0,100.0
24.1,2,1.31994268516,0.985029883506,0.115312456098,0,100.0,100.0
24.1,3,1.30806051808,0.983655267067,0.198413361225,0,100.0,100.0
24.1,4,1.31795721859,0.985372551616,0.264396162462,0,100.0,100.0
24.1,5,1.29233097698,0.981847368673,0.3370479041,0,100.0,100.0
24.1,6,1.32391977852,0.978870060253,0.418670161771,0,100.0,100.0
24.1,7,1.33790473647,,0.498534234666,0,100.0,100.0
24.1,8,1.32391977852,0.959096151226,0.612826031436,0,100.0,100.0
24.1,9,1.41147918285,0.883098462901,0.726062333201,0,100.0,100.0
24.1,10,1.71555008303,0.859144522055,0.825805326019,0,100.0,100.0
24.1,11,1.70338755161,0.986088952151,0.990643791637,0,100.0,100.0
41.0,0,0.00400416577755,,-0.000121274661233,0,100.0,100.0
41.0,1,1.47071554661,0.987066116934,0.0580629825486,0,100.0,100.0
41.0,2,1.49014995947,0.986501178723,0.115312456098,0,100.0,100.0
41.0,3,1.39695086668,0.991475501075,0.198413361225,0,100.0,100.0
41.0,4,1.44510478735,0.990809591097,0.264396162462,0,100.0,100.0
41.0,5,1.34795662699,0.987142087282,0.3370479041,0,100.0,100.0
41.0,6,1.30017966537,0.990065811354,0.418670161771,0,100.0,100.0
41.0,7,1.30214685286,0.993294987306,0.498534234666,0,100.0,100.0
41.0,8,1.4408692922,0.98708341096,0.612826031436,0,100.0,100.0
41.0,9,1.42821849175,0.985606530237,0.726062333201,0,100.0,100.0
41.0,10,1.49014995947,0.968940681147,0.825805326019,0,100.0,100.0
41.0,11,1.48581419627,0.991553633311,0.990643791637,0,100.0,100.0
0.0,0,1.29233097698,,0.000340916579115,1,100.0,100.0
0.0,1,1.66497644173,0.988191094068,0.0443767445187,1,100.0,100.0
0.0,2,1.74505789123,0.986777676543,0.0900807581116,1,100.0,100.0
0.0,3,1.59266977626,0.976125480093,0.151535886526,1,100.0,100.0
0.0,4,1.58581450644,0.924275971462,0.199246769256,1,100.0,100.0
0.0,5,1.53183471206,,0.254009711778,1,100.0,100.0
0.0,6,1.5880968822,0.489563956683,0.353239998953,1,100.0,100.0
0.0,7,1.53849990425,0.461832107139,0.443138313436,1,100.0,100.0
0.0,8,1.64370264657,0.490056016953,0.546140482954,1,100.0,100.0
0.0,9,1.54966015163,0.554953870762,0.637818786092,1,100.0,100.0
0.0,10,1.56313850674,0.71907853964,0.810194325602,1,100.0,100.0
0.0,11,1.80802629296,0.988183044944,0.993714476928,1,100.0,100.0
1.7,0,1.16175228427,,0.000340916579115,1,100.0,100.0
1.7,1,1.44934963159,0.988209080544,0.0443767445187,1,100.0,100.0
1.7,2,1.40939697717,0.984827190565,0.0900807581116,1,100.0,100.0
1.7,3,1.38048037154,0.975896643878,0.151535886526,1,100.0,100.0
1.7,4,1.28841861256,0.866346710826,0.199246769256,1,100.0,100.0
1.7,5,1.22877321443,0.602371728753,0.254009711778,1,100.0,100.0
1.7,6,1.26318043243,0.385405464816,0.353239998953,1,100.0,100.0
1.7,7,1.4600029166,0.37480385089,0.443138313436,1,100.0,100.0
1.7,8,1.45786753308,0.459853599662,0.546140482954,1,100.0,100.0
1.7,9,1.46428081022,0.534397185577,0.637818786092,1,100.0,100.0
1.7,10,1.47501736377,0.721539278224,0.810194325602,1,100.0,100.0
1.7,11,1.5518999942,0.99020957666,0.993714476928,1,100.0,100.0
2.9,0,1.33590064795,,0.000340916579115,1,100.0,100.0
2.9,1,1.40523931714,0.98001432406,0.0443767445187,1,100.0,100.0
2.9,2,1.39488432381,0.986875282973,0.0900807581116,1,100.0,100.0
2.9,3,1.33991091568,0.984518825812,0.151535886526,1,100.0,100.0
2.9,4,1.41356364547,0.954188777903,0.199246769256,1,100.0,100.0
2.9,5,1.22309805613,0.557326086589,0.254009711778,1,100.0,100.0
2.9,6,1.44298587371,0.552778412959,0.353239998953,1,100.0,100.0
2.9,7,1.33790473647,0.427202131667,0.443138313436,1,100.0,100.0
2.9,8,1.41565036993,0.472725521096,0.546140482954,1,100.0,100.0
2.9,9,1.40316385308,0.55930208405,0.637818786092,1,100.0,100.0
2.9,10,1.43875503769,0.713621455276,0.810194325602,1,100.0,100.0
2.9,11,1.53183471206,0.983784184624,0.993714476928,1,100.0,100.0
4.9,0,1.26704173576,,0.000340916579115,1,100.0,100.0
4.9,1,1.40939697717,0.993023609627,0.0443767445187,1,100.0,100.0
4.9,2,1.35199214098,0.989830560295,0.0900807581116,1,100.0,100.0
4.9,3,1.45360386629,0.987206064316,0.151535886526,1,100.0,100.0
4.9,4,1.29625131706,0.971319882959,0.199246769256,1,100.0,100.0
4.9,5,1.38253148549,0.919117676131,0.254009711778,1,100.0,100.0
4.9,6,1.20430091399,0.7126195522,0.353239998953,1,100.0,100.0
4.9,7,1.45360386629,0.435400413054,0.443138313436,1,100.0,100.0
4.9,8,1.5541424486,0.495398467459,0.546140482954,1,100.0,100.0
4.9,9,1.43664310506,0.561519245627,0.637818786092,1,100.0,100.0
4.9,10,1.44722603825,0.728104510914,0.810194325602,1,100.0,100.0
4.9,11,1.57217684587,0.987187993173,0.993714476928,1,100.0,100.0
8.4,0,1.38869798615,,0.000340916579115,1,100.0,100.0
8.4,1,1.49667198842,0.988359641873,0.0443767445187,1,100.0,100.0
8.4,2,1.39488432381,0.988173123669,0.0900807581116,1,100.0,100.0
8.4,3,1.38253148549,0.984235375544,0.151535886526,1,100.0,100.0
8.4,4,1.35401307807,0.986012305364,0.199246769256,1,100.0,100.0
8.4,5,1.24398936198,0.972253607361,0.254009711778,1,100.0,100.0
8.4,6,1.25164282379,0.923243658767,0.353239998953,1,100.0,100.0
8.4,7,1.36211813141,0.739280069376,0.443138313436,1,100.0,100.0
8.4,8,1.42821849175,0.578791508606,0.546140482954,1,100.0,100.0
8.4,9,1.39488432381,0.602300462494,0.637818786092,1,100.0,100.0
8.4,10,1.49014995947,0.745546354946,0.810194325602,1,100.0,100.0
8.4,11,1.59725357014,0.992931405683,0.993714476928,1,100.0,100.0
14.2,0,1.31399242455,,0.000340916579115,1,100.0,100.0
14.2,1,1.40939697717,0.992515268613,0.0443767445187,1,100.0,100.0
14.2,2,1.42821849175,0.990878223639,0.0900807581116,1,100.0,100.0
14.2,3,1.41147918285,0.984367358024,0.151535886526,1,100.0,100.0
14.2,4,1.35199214098,0.982425969689,0.199246769256,1,100.0,100.0
14.2,5,1.40316385308,0.981187971297,0.254009711778,1,100.0,100.0
14.2,6,1.32391977852,0.985748039463,0.353239998953,1,100.0,100.0
14.2,7,1.20056343337,0.94333023862,0.443138313436,1,100.0,100.0
14.2,8,1.46428081022,0.826342949667,0.546140482954,1,100.0,100.0
14.2,9,1.50321621183,0.748936864046,0.637818786092,1,100.0,100.0
14.2,10,1.49667198842,0.789225118174,0.810194325602,1,100.0,100.0
14.2,11,1.79272477389,0.989374345739,0.993714476928,1,100.0,100.0
24.1,0,1.32990088307,,0.000340916579115,1,100.0,100.0
24.1,1,1.37843144293,0.992502189365,0.0443767445187,1,100.0,100.0
24.1,2,1.41356364547,0.99010025365,0.0900807581116,1,100.0,100.0
24.1,3,1.40731702356,0.965846088506,0.151535886526,1,100.0,100.0
24.1,4,1.37638469502,0.990369656493,0.199246769256,1,100.0,100.0
24.1,5,1.38869798615,0.988940914428,0.254009711778,1,100.0,100.0
24.1,6,1.38253148549,0.9925978505,0.353239998953,1,100.0,100.0
24.1,7,1.29037379984,0.990036769505,0.443138313436,1,100.0,100.0
24.1,8,1.32391977852,0.977744984012,0.546140482954,1,100.0,100.0
24.1,9,1.27672905039,0.969855768634,0.637818786092,1,100.0,100.0
24.1,10,1.48581419627,0.899890861571,0.810194325602,1,100.0,100.0
24.1,11,1.47071554661,0.988425593934,0.993714476928,1,100.0,100.0
41.0,0,1.49885092272,,0.000340916579115,1,100.0,100.0
41.0,1,1.50759143247,0.990274165779,0.0443767445187,1,100.0,100.0
41.0,2,1.51197662995,0.986920461187,0.0900807581116,1,100.0,100.0
41.0,3,1.43664310506,0.988169537047,0.151535886526,1,100.0,100.0
41.0,4,1.49014995947,0.990964514474,0.199246769256,1,100.0,100.0
41.0,5,1.47071554661,0.992538197201,0.254009711778,1,100.0,100.0
41.0,6,1.47071554661,0.99164149097,0.353239998953,1,100.0,100.0
41.0,7,1.44722603825,0.987729521904,0.443138313436,1,100.0,100.0
41.0,8,1.4600029166,0.991282716522,0.546140482954,1,100.0,100.0
41.0,9,1.43664310506,0.991237899308,0.637818786092,1,100.0,100.0
41.0,10,1.33389864576,0.991338342297,0.810194325602,1,100.0,100.0
41.0,11,1.76248221515,0.991271830909,0.993714476928,1,100.0,100.0
0.0,0,0.00400416577755,,0.000417685596839,2,100.0,100.0
0.0,1,1.56088554384,0.970063546814,0.0631195320643,2,100.0,100.0
0.0,2,1.5699132755,0.894041752889,0.123847229628,2,100.0,100.0
0.0,3,1.62964974536,0.440819871818,0.17798889428,2,100.0,100.0
0.0,4,1.55638752092,0.224382179646,0.257630162739,2,100.0,100.0
0.0,5,1.64370264657,0.275064827092,0.368858147062,2,100.0,100.0
0.0,6,1.50103232865,0.332886749538,0.43835423839,2,100.0,100.0
0.0,7,1.54966015163,0.387208845742,0.50053000376,2,100.0,100.0
0.0,8,1.44934963159,0.536297487987,0.633220373653,2,100.0,100.0
0.0,9,1.59954957078,0.650698900037,0.739417509856,2,100.0,100.0
0.0,10,1.72533579747,0.8069675738,0.878008662941,2,100.0,100.0
0.0,11,1.56313850674,0.989554824405,0.992765554962,2,100.0,100.0
1.7,0,0.00400416577755,,0.000417685596839,2,100.0,100.0
1.7,1,1.40939697717,0.976782174738,0.0631195320643,2,100.0,100.0
1.7,2,1.45147557253,0.895087826828,0.123847229628,2,100.0,100.0
1.7,3,1.33189872558,0.581211207283,0.17798889428,2,100.0,100.0
1.7,4,1.41983062407,0.213583194346,0.257630162739,2,100.0,100.0
1.7,5,1.32391977852,0.275455175405,0.368858147062,2,100.0,100.0
1.7,6,1.53405387701,0.325539482081,0.43835423839,2,100.0,100.0
1.7,7,1.40523931714,0.402652858355,0.50053000376,2,100.0,100.0
1.7,8,1.47071554661,0.514653723177,0.633220373653,2,100.0,100.0
1.7,9,1.40523931714,0.642799912334,0.739417509856,2,100.0,100.0
1.7,10,1.5699132755,0.798566554163,0.878008662941,2,100.0,100.0
1.7,11,1.31994268516,0.988342289959,0.992765554962,2,100.0,100.0
2.9,0,0.00600937951447,,0.000417685596839,2,100.0,100.0
2.9,1,1.34997332544,0.98366625288,0.0631195320643,2,100.0,100.0
2.9,2,1.35806133477,0.949623927234,0.123847229628,2,100.0,100.0
2.9,3,1.31795721859,0.767702539083,0.17798889428,2,100.0,100.0
2.9,4,1.37025748915,0.321249915192,0.257630162739,2,100.0,100.0
2.9,5,1.32790511392,0.278932507198,0.368858147062,2,100.0,100.0
2.9,6,1.43875503769,0.329296847337,0.43835423839,2,100.0,100.0
2.9,7,1.31201308864,,0.50053000376,2,100.0,100.0
2.9,8,1.33189872558,0.523103408289,0.633220373653,2,100.0,100.0
2.9,9,1.53849990425,0.644753340053,0.739417509856,2,100.0,100.0
2.9,10,1.38253148549,0.803029151462,0.878008662941,2,100.0,100.0
2.9,11,1.51417298424,0.988866932786,0.992765554962,2,100.0,100.0
4.9,0,0.00500651128868,,0.000417685596839,2,100.0,100.0
4.9,1,1.30411605472,0.985754134082,0.0631195320643,2,100.0,100.0
4.9,2,1.30806051808,0.970075151044,0.123847229628,2,100.0,100.0
4.9,3,1.37025748915,0.922574195181,0.17798889428,2,100.0,100.0
4.9,4,1.3159737998,0.627068710055,0.257630162739,2,100.0,100.0
4.9,5,1.40316385308,0.314698547545,0.368858147062,2,100.0,100.0
4.9,6,1.33790473647,0.347256449584,0.43835423839,2,100.0,100.0
4.9,7,1.27091080771,0.401011894848,0.50053000376,2,100.0,100.0
4.9,8,1.525192541,0.509318072588,0.633220373653,2,100.0,100.0
4.9,9,1.35401307807,0.643350754802,0.739417509856,2,100.0,100.0
4.9,10,1.48364997495,0.803198321923,0.878008662941,2,100.0,100.0
4.9,11,1.50978278127,0.989099771514,0.992765554962,2,100.0,100.0
8.4,0,0.00500651128868,,0.000417685596839,2,100.0,100.0
8.4,1,1.31795721859,0.985856281802,0.0631195320643,2,100.0,100.0
8.4,2,1.32990088307,0.972155778255,0.123847229628,2,100.0,100.0
8.4,3,1.37025748915,0.947812545497,0.17798889428,2,100.0,100.0
8.4,4,1.28256494951,0.860877827049,0.257630162739,2,100.0,100.0
8.4,5,1.41356364547,0.385285626403,0.368858147062,2,100.0,100.0
8.4,6,1.24398936198,0.401468408072,0.43835423839,2,100.0,100.0
8.4,7,1.32391977852,0.417628475794,0.50053000376,2,100.0,100.0
8.4,8,1.44510478735,0.517272529078,0.633220373653,2,100.0,100.0
8.4,9,1.31994268516,0.653160501957,0.739417509856,2,100.0,100.0
8.4,10,1.44298587371,0.787910065673,0.878008662941,2,100.0,100.0
8.4,11,1.59038196999,0.979701987968,0.992765554962,2,100.0,100.0
14.2,0,0.00500651128868,,0.000417685596839,2,100.0,100.0
14.2,1,1.31201308864,0.985202642035,0.0631195320643,2,100.0,100.0
14.2,2,1.31399242455,0.982565328046,0.123847229628,2,100.0,100.0
14.2,3,1.31994268516,0.974995308066,0.17798889428,2,100.0,100.0
14.2,4,1.26125268426,0.955706988079,0.257630162739,2,100.0,100.0
14.2,5,1.37229772275,0.892172945078,0.368858147062,2,100.0,100.0
14.2,6,1.1399211664,0.789269474448,0.43835423839,2,100.0,100.0
14.2,7,1.37843144293,0.602963615919,0.50053000376,2,100.0,100.0
14.2,8,1.43453348922,0.575504467386,0.633220373653,2,100.0,100.0
14.2,9,1.53849990425,0.670542931241,0.739417509856,2,100.0,100.0
14.2,10,1.50759143247,0.790861402629,0.878008662941,2,100.0,100.0
14.2,11,1.90517510471,0.984417403143,0.992765554962,2,100.0,100.0
24.1,0,0.00500651128868,,0.000417685596839,2,100.0,100.0
24.1,1,1.30214685286,0.988110971605,0.0631195320643,2,100.0,100.0
24.1,2,1.35603614118,0.987360876888,0.123847229628,2,100.0,100.0
24.1,3,1.31003578787,0.983815101484,0.17798889428,2,100.0,100.0
24.1,4,1.39695086668,0.983164450009,0.257630162739,2,100.0,100.0
24.1,5,1.3866402881,0.976196543917,0.368858147062,2,100.0,100.0
24.1,6,1.39075788829,0.949864318002,0.43835423839,2,100.0,100.0
24.1,7,1.30017966537,0.890313822078,0.50053000376,2,100.0,100.0
24.1,8,1.44510478735,0.869875187678,0.633220373653,2,100.0,100.0
24.1,9,1.55863521728,0.818025671101,0.739417509856,2,100.0,100.0
24.1,10,1.66260103167,0.847515113684,0.878008662941,2,100.0,100.0
24.1,11,1.91327140857,0.985717409011,0.992765554962,2,100.0,100.0
